index,cmdb_type,cmdb,kpi_name,kpi_item,itemid,change_start,po,pu,digest,pmax
129,0,3,12,0,999999996512681,0,0.0,0.0,3,0.0
129,0,3,13,0,63149807,0,0.0,0.0,3,0.0
129,0,3,14,0,999999996512719,0,0.0,0.0,3,0.0
129,0,3,15,0,999999996512682,0,0.0,0.0,3,0.0
129,0,3,16,0,999999996512705,0,0.0,0.0,3,0.0
129,0,3,17,0,63149833,-1346000,1.5054579819074725,1.3554971118687291,3,1.5054579819074725
129,0,3,17,1,0,0,0.0,0.0,3,0.0
129,0,3,18,0,63149834,-1167000,0.7592661204142447,2.172738126970231,3,2.172738126970231
129,0,3,18,1,0,0,0.0,0.0,3,0.0
129,0,3,19,0,0,0,0.0,0.0,3,0.0
129,0,3,20,0,63149845,0,0.0,0.0,3,0.0
129,0,3,20,1,63149846,0,0.0,0.0,3,0.0
129,0,3,20,2,63149847,0,0.0,0.0,3,0.0
129,0,3,20,3,63149848,0,0.0,0.0,3,0.0
129,0,3,20,4,63149849,0,0.0,0.0,3,0.0
129,0,3,20,5,63149850,0,0.0,0.0,3,0.0
129,0,3,20,6,63149851,0,0.0,0.0,3,0.0
129,0,3,20,7,0,0,0.0,0.0,3,0.0
129,0,3,20,8,0,0,0.0,0.0,3,0.0
129,0,3,20,9,0,0,0.0,0.0,3,0.0
129,0,3,20,10,0,0,0.0,0.0,3,0.0
129,0,3,20,11,0,0,0.0,0.0,3,0.0
129,0,3,20,12,0,0,0.0,0.0,3,0.0
129,0,3,20,13,0,0,0.0,0.0,3,0.0
129,0,3,20,14,0,0,0.0,0.0,3,0.0
129,0,3,20,15,0,0,0.0,0.0,3,0.0
129,0,3,21,0,999999996512672,-748000,1.0227936860376503,0.8739288591559644,3,1.0227936860376503
129,0,3,22,0,63149838,-1285000,0.5697560347760922,1.5302757279422676,3,1.5302757279422676
129,0,3,22,1,0,0,0.0,0.0,3,0.0
129,0,3,23,0,63149831,-27000,1.936665755057337,1.936665755061803,3,1.936665755061803
129,0,3,23,1,0,0,0.0,0.0,3,0.0
129,0,3,24,0,999999996512734,394000,1.7716861516191607,2.425699805301748,3,2.425699805301748
129,0,3,25,0,63149835,-266000,0.6055284388420968,2.3918732612239615,3,2.3918732612239615
129,0,3,25,1,0,0,0.0,0.0,3,0.0
129,0,3,26,0,999999996512689,-867000,0.7807171535281937,0.8214726488525171,3,0.8214726488525171
129,0,3,27,0,63149841,-1226000,0.6797184699163273,2.4650382347024142,3,2.4650382347024142
129,0,3,27,1,0,0,0.0,0.0,3,0.0
129,0,3,28,0,63149832,-627000,0.7182746025689282,1.2040101135464163,3,1.2040101135464163
129,0,3,28,1,0,0,0.0,0.0,3,0.0
129,0,3,29,0,999999996512666,0,0.0,0.0,3,0.0
129,0,3,30,0,999999996512667,-393000,1.2007455025244773,0.5229525286491937,3,1.2007455025244773
129,0,3,31,0,999999996512709,0,0.0,0.0,3,0.0
129,0,3,32,0,999999996512696,-1346000,0.7059642772224314,1.2049533168664501,3,1.2049533168664501
129,0,3,33,0,63149842,0,0.0,0.0,3,0.0
129,0,3,33,1,0,0,0.0,0.0,3,0.0
129,0,3,34,0,999999996512665,-155000,0.7004442287779041,1.0288359918379468,3,1.0288359918379468
129,0,3,35,0,999999996512695,-1346000,0.6552063910193131,1.2983426239532905,3,1.2983426239532905
129,0,3,36,0,999999996512708,0,0.0,0.0,3,0.0
129,0,3,37,0,999999996512668,-701000,1.0537551719368208,1.194196296630179,3,1.194196296630179
129,0,3,38,0,999999996512698,0,0.0,0.0,3,0.0
129,0,3,39,0,999999996512720,0,0.0,0.0,3,0.0
129,0,3,40,0,999999996512711,0,0.0,0.0,3,0.0
129,0,3,41,0,63149836,-867000,0.739529276075329,0.7047502923021667,3,0.739529276075329
129,0,3,41,1,0,0,0.0,0.0,3,0.0
129,0,3,42,0,999999996512669,0,0.0,0.0,3,0.0
129,0,3,43,0,63149840,-627000,0.7603474497418788,1.0836285231080591,3,1.0836285231080591
129,0,3,43,1,0,0,0.0,0.0,3,0.0
129,0,3,44,0,999999996512727,-1047000,0.7648969624255858,0.9589934243922656,3,0.9589934243922656
129,0,3,45,0,63149837,0,0.0,0.0,3,0.0
129,0,3,45,1,0,0,0.0,0.0,3,0.0
129,0,3,46,0,999999996512724,-1284000,0.6738022121879139,0.7539567831394355,3,0.7539567831394355
129,0,4,0,0,999999998651316,-1467000,2.252244930209026,0.8798880338061673,4,2.252244930209026
129,0,4,1,0,999999998651305,0,0.0,0.0,4,0.0
129,0,4,2,0,999999998651302,0,0.0,0.0,4,0.0
129,0,4,3,0,999999996867773,-147000,1.4603596252791073,0.8387265545181192,4,1.4603596252791073
129,0,4,4,0,0,0,0.0,0.0,4,0.0
129,0,4,5,0,999999998651319,-567000,0.7775194461699966,1.0564439098810383,4,1.0564439098810383
129,0,4,6,0,999999998651323,0,0.0,0.0,4,0.0
129,0,4,7,0,63149621,-567000,0.8075142036926748,0.9705920399627874,4,0.9705920399627874
129,0,4,7,1,0,0,0.0,0.0,4,0.0
129,0,4,8,0,999999998651324,-1107000,0.8816218752902462,0.9280724921347874,4,0.9280724921347874
129,0,4,9,0,63149725,0,0.0,0.0,4,0.0
129,0,4,9,1,0,0,0.0,0.0,4,0.0
129,0,4,10,0,63149741,0,0.0,0.0,4,0.0
129,0,4,10,1,63149742,0,0.0,0.0,4,0.0
129,0,4,10,2,63149743,0,0.0,0.0,4,0.0
129,0,4,10,3,63149744,0,0.0,0.0,4,0.0
129,0,4,10,4,63149745,0,0.0,0.0,4,0.0
129,0,4,10,5,63149746,0,0.0,0.0,4,0.0
129,0,4,10,6,63149747,0,0.0,0.0,4,0.0
129,0,4,10,7,63149748,0,0.0,0.0,4,0.0
129,0,4,10,8,63149749,0,0.0,0.0,4,0.0
129,0,4,10,9,63149750,0,0.0,0.0,4,0.0
129,0,4,10,10,63149751,0,0.0,0.0,4,0.0
129,0,4,10,11,63149752,0,0.0,0.0,4,0.0
129,0,4,10,12,63149753,0,0.0,0.0,4,0.0
129,0,4,10,13,63149754,0,0.0,0.0,4,0.0
129,0,4,10,14,0,0,0.0,0.0,4,0.0
129,0,4,10,15,0,0,0.0,0.0,4,0.0
129,0,4,11,0,999999998651299,0,0.0,0.0,4,0.0
129,0,4,12,0,999999998651286,0,0.0,0.0,4,0.0
129,0,4,13,0,63149726,0,0.0,0.0,4,0.0
129,0,4,14,0,999999997331747,0,0.0,0.0,4,0.0
129,0,4,15,0,999999998651287,0,0.0,0.0,4,0.0
129,0,4,16,0,999999998651304,0,0.0,0.0,4,0.0
129,0,4,17,0,63149615,-567000,0.8052454637305818,0.9772419018874521,4,0.9772419018874521
129,0,4,17,1,0,0,0.0,0.0,4,0.0
129,0,4,18,0,63149616,-1286000,2.3585680634585975,1.8359766219174432,4,2.3585680634585975
129,0,4,18,1,0,0,0.0,0.0,4,0.0
129,0,4,19,0,0,0,0.0,0.0,4,0.0
129,0,4,20,0,63149760,0,0.0,0.0,4,0.0
129,0,4,20,1,63149761,0,0.0,0.0,4,0.0
129,0,4,20,2,63149762,0,0.0,0.0,4,0.0
129,0,4,20,3,63149763,0,0.0,0.0,4,0.0
129,0,4,20,4,63149764,0,0.0,0.0,4,0.0
129,0,4,20,5,63149765,0,0.0,0.0,4,0.0
129,0,4,20,6,63149766,0,0.0,0.0,4,0.0
129,0,4,20,7,63149767,0,0.0,0.0,4,0.0
129,0,4,20,8,63149768,0,0.0,0.0,4,0.0
129,0,4,20,9,63149755,0,0.0,0.0,4,0.0
129,0,4,20,10,63149756,0,0.0,0.0,4,0.0
129,0,4,20,11,63149757,0,0.0,0.0,4,0.0
129,0,4,20,12,63149758,0,0.0,0.0,4,0.0
129,0,4,20,13,63149759,0,0.0,0.0,4,0.0
129,0,4,20,14,0,0,0.0,0.0,4,0.0
129,0,4,20,15,0,0,0.0,0.0,4,0.0
129,0,4,21,0,999999998651280,-600000,1.4342508437640515,1.0309451610796232,4,1.4342508437640515
129,0,4,22,0,63149620,0,0.0,0.0,4,0.0
129,0,4,22,1,0,0,0.0,0.0,4,0.0
129,0,4,23,0,63149613,-1286000,2.5186596874202554,2.5186596874263962,4,2.5186596874263962
129,0,4,23,1,0,0,0.0,0.0,4,0.0
129,0,4,24,0,999999998651325,405000,1.4092103895434154,1.3511931208685442,4,1.4092103895434154
129,0,4,25,0,63149617,-1226000,0.8076748741827778,0.9531949446700901,4,0.9531949446700901
129,0,4,25,1,0,0,0.0,0.0,4,0.0
129,0,4,26,0,999999998651292,-147000,1.4603596252791073,0.8387265545181192,4,1.4603596252791073
129,0,4,27,0,63149623,-567000,0.7795359623790069,1.059862014434334,4,1.059862014434334
129,0,4,27,1,0,0,0.0,0.0,4,0.0
129,0,4,28,0,63149614,0,0.0,0.0,4,0.0
129,0,4,28,1,0,0,0.0,0.0,4,0.0
129,0,4,29,0,999999998651274,0,0.0,0.0,4,0.0
129,0,4,30,0,999999998651275,175000,1.153245660485966,1.1113270740487664,4,1.153245660485966
129,0,4,31,0,999999998651308,0,0.0,0.0,4,0.0
129,0,4,32,0,999999998651297,-867000,0.7116361380013636,1.0825102808007028,4,1.0825102808007028
129,0,4,33,0,63149723,0,0.0,0.0,4,0.0
129,0,4,33,1,0,0,0.0,0.0,4,0.0
129,0,4,34,0,999999998651273,-427000,0.6679800720512964,1.5383418395250226,4,1.5383418395250226
129,0,4,35,0,999999998651296,-927000,0.928283176575765,1.0553318056470158,4,1.0553318056470158
129,0,4,36,0,999999998651307,0,0.0,0.0,4,0.0
129,0,4,37,0,999999998651276,57000,1.0993186342244277,1.1930592755398806,4,1.1930592755398806
129,0,4,38,0,999999998651298,0,0.0,0.0,4,0.0
129,0,4,39,0,999999998651318,-1166000,0.7592661204142447,2.172738126970231,4,2.172738126970231
129,0,4,40,0,999999998651310,0,0.0,0.0,4,0.0
129,0,4,41,0,63149618,-387000,0.813064641513007,2.5489773912581652,4,2.5489773912581652
129,0,4,41,1,0,0,0.0,0.0,4,0.0
129,0,4,42,0,999999998651277,0,0.0,0.0,4,0.0
129,0,4,43,0,63149622,-567000,0.7914979905006544,1.0526464391641142,4,1.0526464391641142
129,0,4,43,1,0,0,0.0,0.0,4,0.0
129,0,4,44,0,999999998651322,-567000,0.8048642152364878,0.9317757417865968,4,0.9317757417865968
129,0,4,45,0,63149619,-567000,0.7689090697847945,1.12212462986178,4,1.12212462986178
129,0,4,45,1,0,0,0.0,0.0,4,0.0
129,0,4,46,0,999999998651320,34000,2.259533206693487,1.1661426369308927,4,2.259533206693487
129,0,5,0,0,999999998650941,0,0.0,0.0,5,0.0
129,0,5,1,0,999999998650930,0,0.0,0.0,5,0.0
129,0,5,2,0,999999998650927,0,0.0,0.0,5,0.0
129,0,5,3,0,999999996867778,0,0.0,0.0,5,0.0
129,0,5,4,0,0,0,0.0,0.0,5,0.0
129,0,5,5,0,999999998650944,-568000,0.8775588869170182,1.10650172726765,5,1.10650172726765
129,0,5,6,0,999999998650948,0,0.0,0.0,5,0.0
129,0,5,7,0,61389273,-568000,0.8009793296445551,0.9778703730744512,5,0.9778703730744512
129,0,5,7,1,0,0,0.0,0.0,5,0.0
129,0,5,8,0,999999998650949,-88000,1.1598734968058173,0.7445978600492095,5,1.1598734968058173
129,0,5,9,0,61389278,0,0.0,0.0,5,0.0
129,0,5,9,1,0,0,0.0,0.0,5,0.0
129,0,5,10,0,61389287,0,0.0,0.0,5,0.0
129,0,5,10,1,61389288,0,0.0,0.0,5,0.0
129,0,5,10,2,61389289,0,0.0,0.0,5,0.0
129,0,5,10,3,61389290,0,0.0,0.0,5,0.0
129,0,5,10,4,61389291,0,0.0,0.0,5,0.0
129,0,5,10,5,61389292,0,0.0,0.0,5,0.0
129,0,5,10,6,61389293,0,0.0,0.0,5,0.0
129,0,5,10,7,61389294,0,0.0,0.0,5,0.0
129,0,5,10,8,0,0,0.0,0.0,5,0.0
129,0,5,10,9,0,0,0.0,0.0,5,0.0
129,0,5,10,10,0,0,0.0,0.0,5,0.0
129,0,5,10,11,0,0,0.0,0.0,5,0.0
129,0,5,10,12,0,0,0.0,0.0,5,0.0
129,0,5,10,13,0,0,0.0,0.0,5,0.0
129,0,5,10,14,0,0,0.0,0.0,5,0.0
129,0,5,10,15,0,0,0.0,0.0,5,0.0
129,0,5,11,0,999999998650924,0,0.0,0.0,5,0.0
129,0,5,12,0,999999998650911,0,0.0,0.0,5,0.0
129,0,5,13,0,61389164,0,0.0,0.0,5,0.0
129,0,5,14,0,999999997331752,0,0.0,0.0,5,0.0
129,0,5,15,0,999999998650912,0,0.0,0.0,5,0.0
129,0,5,16,0,999999998650929,0,0.0,0.0,5,0.0
129,0,5,17,0,61389267,-568000,0.7945314057469457,0.9871923840467437,5,0.9871923840467437
129,0,5,17,1,0,0,0.0,0.0,5,0.0
129,0,5,18,0,61389268,-388000,0.7754222886509655,1.2873683822212412,5,1.2873683822212412
129,0,5,18,1,0,0,0.0,0.0,5,0.0
129,0,5,19,0,0,0,0.0,0.0,5,0.0
129,0,5,20,0,61389295,0,0.0,0.0,5,0.0
129,0,5,20,1,61389296,0,0.0,0.0,5,0.0
129,0,5,20,2,61389297,0,0.0,0.0,5,0.0
129,0,5,20,3,61389298,0,0.0,0.0,5,0.0
129,0,5,20,4,61389299,0,0.0,0.0,5,0.0
129,0,5,20,5,61389300,0,0.0,0.0,5,0.0
129,0,5,20,6,61389301,0,0.0,0.0,5,0.0
129,0,5,20,7,61389302,0,0.0,0.0,5,0.0
129,0,5,20,8,0,0,0.0,0.0,5,0.0
129,0,5,20,9,0,0,0.0,0.0,5,0.0
129,0,5,20,10,0,0,0.0,0.0,5,0.0
129,0,5,20,11,0,0,0.0,0.0,5,0.0
129,0,5,20,12,0,0,0.0,0.0,5,0.0
129,0,5,20,13,0,0,0.0,0.0,5,0.0
129,0,5,20,14,0,0,0.0,0.0,5,0.0
129,0,5,20,15,0,0,0.0,0.0,5,0.0
129,0,5,21,0,999999998650905,-615000,1.1785410980928386,0.8970666380432919,5,1.1785410980928386
129,0,5,22,0,61389272,-388000,0.7154906350473873,1.0541962379934553,5,1.0541962379934553
129,0,5,22,1,0,0,0.0,0.0,5,0.0
129,0,5,23,0,61389265,-388000,0.8707360510761908,1.7244451583448974,5,1.7244451583448974
129,0,5,23,1,0,0,0.0,0.0,5,0.0
129,0,5,24,0,999999998650950,-150000,0.6002605939487963,1.1510458775434391,5,1.1510458775434391
129,0,5,25,0,61389269,-568000,0.7489707687713218,0.9788722005557631,5,0.9788722005557631
129,0,5,25,1,0,0,0.0,0.0,5,0.0
129,0,5,26,0,999999998650917,0,0.0,0.0,5,0.0
129,0,5,27,0,61389275,-568000,0.8808623151520963,1.1174768617635205,5,1.1174768617635205
129,0,5,27,1,0,0,0.0,0.0,5,0.0
129,0,5,28,0,61389266,0,0.0,0.0,5,0.0
129,0,5,28,1,0,0,0.0,0.0,5,0.0
129,0,5,29,0,999999998650899,0,0.0,0.0,5,0.0
129,0,5,30,0,999999998650900,400000,3.2459760394850115,2.9548733015430537,5,3.2459760394850115
129,0,5,31,0,999999998650933,0,0.0,0.0,5,0.0
129,0,5,32,0,999999998650922,152000,0.7425060750904287,1.3381998759686042,5,1.3381998759686042
129,0,5,33,0,61389276,0,0.0,0.0,5,0.0
129,0,5,33,1,0,0,0.0,0.0,5,0.0
129,0,5,34,0,999999998650898,-322000,0.6722963950770658,1.0041391834015112,5,1.0041391834015112
129,0,5,35,0,999999998650921,152000,0.853223137723031,1.3521871762366706,5,1.3521871762366706
129,0,5,36,0,999999998650932,0,0.0,0.0,5,0.0
129,0,5,37,0,999999998650901,-579000,0.9016304020589304,1.2192266963942524,5,1.2192266963942524
129,0,5,38,0,999999998650923,0,0.0,0.0,5,0.0
129,0,5,39,0,999999998650943,-1167000,0.7592661204142447,2.172738126970231,5,2.172738126970231
129,0,5,40,0,999999998650935,0,0.0,0.0,5,0.0
129,0,5,41,0,61389270,-507000,0.869228265855645,1.3044870818156225,5,1.3044870818156225
129,0,5,41,1,0,0,0.0,0.0,5,0.0
129,0,5,42,0,999999998650902,-1518000,0.5416913640527897,2.9674399581525477,5,2.9674399581525477
129,0,5,43,0,61389274,-1286000,0.7266106261430513,1.2631326932719613,5,1.2631326932719613
129,0,5,43,1,0,0,0.0,0.0,5,0.0
129,0,5,44,0,999999998650947,-1286000,0.7543983109510164,1.0735793000922609,5,1.0735793000922609
129,0,5,45,0,61389271,-568000,0.8212334192417681,1.1474211037094584,5,1.1474211037094584
129,0,5,45,1,0,0,0.0,0.0,5,0.0
129,0,5,46,0,999999998650945,-1167000,0.8866986296832906,0.6611835661665818,5,0.8866986296832906
129,0,6,0,0,999999996381645,0,0.0,0.0,6,0.0
129,0,6,1,0,999999996381635,0,0.0,0.0,6,0.0
129,0,6,2,0,999999996381632,0,0.0,0.0,6,0.0
129,0,6,3,0,999999996381617,153000,1.0679013980219714,2.552408548788611,6,2.552408548788611
129,0,6,4,0,0,0,0.0,0.0,6,0.0
129,0,6,5,0,999999996381652,-1167000,0.8320895074702148,1.8361918183541035,6,1.8361918183541035
129,0,6,6,0,999999996381657,-1167000,2.1727381269653185,0.7592661204142447,6,2.1727381269653185
129,0,6,7,0,63423086,-1167000,0.7591351024887414,2.1724147472842974,6,2.1724147472842974
129,0,6,7,1,0,0,0.0,0.0,6,0.0
129,0,6,8,0,999999996381658,0,0.0,0.0,6,0.0
129,0,6,9,0,63423723,0,0.0,0.0,6,0.0
129,0,6,9,1,0,0,0.0,0.0,6,0.0
129,0,6,10,0,63423713,0,0.0,0.0,6,0.0
129,0,6,10,1,63423714,0,0.0,0.0,6,0.0
129,0,6,10,2,63423715,0,0.0,0.0,6,0.0
129,0,6,10,3,63423716,0,0.0,0.0,6,0.0
129,0,6,10,4,63423717,0,0.0,0.0,6,0.0
129,0,6,10,5,63423718,0,0.0,0.0,6,0.0
129,0,6,10,6,63423719,0,0.0,0.0,6,0.0
129,0,6,10,7,63423720,0,0.0,0.0,6,0.0
129,0,6,10,8,0,0,0.0,0.0,6,0.0
129,0,6,10,9,0,0,0.0,0.0,6,0.0
129,0,6,10,10,0,0,0.0,0.0,6,0.0
129,0,6,10,11,0,0,0.0,0.0,6,0.0
129,0,6,10,12,0,0,0.0,0.0,6,0.0
129,0,6,10,13,0,0,0.0,0.0,6,0.0
129,0,6,10,14,0,0,0.0,0.0,6,0.0
129,0,6,10,15,0,0,0.0,0.0,6,0.0
129,0,6,11,0,999999996381628,0,0.0,0.0,6,0.0
129,0,6,12,0,999999996381610,0,0.0,0.0,6,0.0
129,0,6,13,0,63423089,0,0.0,0.0,6,0.0
129,0,6,14,0,999999996381648,0,0.0,0.0,6,0.0
129,0,6,15,0,999999996381611,0,0.0,0.0,6,0.0
129,0,6,16,0,999999996381634,0,0.0,0.0,6,0.0
129,0,6,17,0,63423080,0,0.0,0.0,6,0.0
129,0,6,17,1,0,0,0.0,0.0,6,0.0
129,0,6,18,0,63423081,-687000,1.1574156978387717,0.8896924159766361,6,1.1574156978387717
129,0,6,18,1,0,0,0.0,0.0,6,0.0
129,0,6,19,0,0,0,0.0,0.0,6,0.0
129,0,6,20,0,63423697,0,0.0,0.0,6,0.0
129,0,6,20,1,63423698,0,0.0,0.0,6,0.0
129,0,6,20,2,63423699,0,0.0,0.0,6,0.0
129,0,6,20,3,63423700,0,0.0,0.0,6,0.0
129,0,6,20,4,63423701,0,0.0,0.0,6,0.0
129,0,6,20,5,63423702,0,0.0,0.0,6,0.0
129,0,6,20,6,63423703,0,0.0,0.0,6,0.0
129,0,6,20,7,63423704,0,0.0,0.0,6,0.0
129,0,6,20,8,0,0,0.0,0.0,6,0.0
129,0,6,20,9,0,0,0.0,0.0,6,0.0
129,0,6,20,10,0,0,0.0,0.0,6,0.0
129,0,6,20,11,0,0,0.0,0.0,6,0.0
129,0,6,20,12,0,0,0.0,0.0,6,0.0
129,0,6,20,13,0,0,0.0,0.0,6,0.0
129,0,6,20,14,0,0,0.0,0.0,6,0.0
129,0,6,20,15,0,0,0.0,0.0,6,0.0
129,0,6,21,0,999999996381601,-538000,0.9414205379420361,0.8798290367317019,6,0.9414205379420361
129,0,6,22,0,63423085,-507000,0.7542766924142273,1.1279941057708585,6,1.1279941057708585
129,0,6,22,1,0,0,0.0,0.0,6,0.0
129,0,6,23,0,63423078,0,0.0,0.0,6,0.0
129,0,6,23,1,0,0,0.0,0.0,6,0.0
129,0,6,24,0,999999996381663,183000,0.570463756253304,1.206514273061461,6,1.206514273061461
129,0,6,25,0,63423082,0,0.0,0.0,6,0.0
129,0,6,25,1,0,0,0.0,0.0,6,0.0
129,0,6,26,0,999999996381618,153000,1.0679013980219714,2.552408548788611,6,2.552408548788611
129,0,6,27,0,63423088,-1167000,0.8221386738404681,1.9914256545068658,6,1.9914256545068658
129,0,6,27,1,0,0,0.0,0.0,6,0.0
129,0,6,28,0,63423079,-687000,1.3534806227783587,0.9396496189412983,6,1.3534806227783587
129,0,6,28,1,0,0,0.0,0.0,6,0.0
129,0,6,29,0,999999996381595,0,0.0,0.0,6,0.0
129,0,6,30,0,999999996381596,176000,0.8514836347421276,1.81126621126503,6,1.81126621126503
129,0,6,31,0,999999996381638,0,0.0,0.0,6,0.0
129,0,6,32,0,999999996381625,-1407000,0.6835630757821977,0.7859278881217693,6,0.7859278881217693
129,0,6,33,0,63423721,0,0.0,0.0,6,0.0
129,0,6,33,1,0,0,0.0,0.0,6,0.0
129,0,6,34,0,999999996381594,174000,0.7555218840801853,3.3065723670784437,6,3.3065723670784437
129,0,6,35,0,999999996381624,-1587000,0.23983008968217168,1.9938506161523208,6,1.9938506161523208
129,0,6,36,0,999999996381637,0,0.0,0.0,6,0.0
129,0,6,37,0,999999996381597,-1200000,1.811907221908147,0.6626016600078046,6,1.811907221908147
129,0,6,38,0,999999996381627,0,0.0,0.0,6,0.0
129,0,6,39,0,999999996381649,0,0.0,0.0,6,0.0
129,0,6,40,0,999999996381640,0,0.0,0.0,6,0.0
129,0,6,41,0,63423083,0,0.0,0.0,6,0.0
129,0,6,41,1,0,0,0.0,0.0,6,0.0
129,0,6,42,0,999999996381598,0,0.0,0.0,6,0.0
129,0,6,43,0,63423087,-567000,0.7841087093734811,1.012898552574423,6,1.012898552574423
129,0,6,43,1,0,0,0.0,0.0,6,0.0
129,0,6,44,0,999999996381656,-1167000,1.6739902429010691,0.8378731583945009,6,1.6739902429010691
129,0,6,45,0,63423084,-1167000,0.8416893649017196,2.3378049422282303,6,2.3378049422282303
129,0,6,45,1,0,0,0.0,0.0,6,0.0
129,0,6,46,0,999999996381653,-1586000,4.02039958259351,4.020399582605461,6,4.020399582605461
129,0,7,0,0,999999996512508,0,0.0,0.0,7,0.0
129,0,7,1,0,999999996512498,0,0.0,0.0,7,0.0
129,0,7,2,0,999999996512495,0,0.0,0.0,7,0.0
129,0,7,3,0,999999996512480,-567000,0.6005706573752143,1.0804633445337115,7,1.0804633445337115
129,0,7,4,0,0,0,0.0,0.0,7,0.0
129,0,7,5,0,999999996512515,-627000,1.1483457449549774,0.917315644759049,7,1.1483457449549774
129,0,7,6,0,999999996512520,0,0.0,0.0,7,0.0
129,0,7,7,0,63149002,-567000,0.8069135883441684,0.9705897547043273,7,0.9705897547043273
129,0,7,7,1,0,0,0.0,0.0,7,0.0
129,0,7,8,0,999999996512521,333000,1.6017494324105894,0.8505825421238257,7,1.6017494324105894
129,0,7,9,0,63150120,0,0.0,0.0,7,0.0
129,0,7,9,1,0,0,0.0,0.0,7,0.0
129,0,7,10,0,63149312,0,0.0,0.0,7,0.0
129,0,7,10,1,63149313,0,0.0,0.0,7,0.0
129,0,7,10,2,63149314,0,0.0,0.0,7,0.0
129,0,7,10,3,63149308,0,0.0,0.0,7,0.0
129,0,7,10,4,63149309,0,0.0,0.0,7,0.0
129,0,7,10,5,63149310,0,0.0,0.0,7,0.0
129,0,7,10,6,63149311,0,0.0,0.0,7,0.0
129,0,7,10,7,0,0,0.0,0.0,7,0.0
129,0,7,10,8,0,0,0.0,0.0,7,0.0
129,0,7,10,9,0,0,0.0,0.0,7,0.0
129,0,7,10,10,0,0,0.0,0.0,7,0.0
129,0,7,10,11,0,0,0.0,0.0,7,0.0
129,0,7,10,12,0,0,0.0,0.0,7,0.0
129,0,7,10,13,0,0,0.0,0.0,7,0.0
129,0,7,10,14,0,0,0.0,0.0,7,0.0
129,0,7,10,15,0,0,0.0,0.0,7,0.0
129,0,7,11,0,999999996512491,0,0.0,0.0,7,0.0
129,0,7,12,0,999999996512473,0,0.0,0.0,7,0.0
129,0,7,13,0,63149005,0,0.0,0.0,7,0.0
129,0,7,14,0,999999996512511,0,0.0,0.0,7,0.0
129,0,7,15,0,999999996512474,0,0.0,0.0,7,0.0
129,0,7,16,0,999999996512497,0,0.0,0.0,7,0.0
129,0,7,17,0,63148996,0,0.0,0.0,7,0.0
129,0,7,17,1,0,0,0.0,0.0,7,0.0
129,0,7,18,0,63148997,-506000,0.6104435294079459,1.5008536681211544,7,1.5008536681211544
129,0,7,18,1,0,0,0.0,0.0,7,0.0
129,0,7,19,0,0,0,0.0,0.0,7,0.0
129,0,7,20,0,63149294,0,0.0,0.0,7,0.0
129,0,7,20,1,63149295,0,0.0,0.0,7,0.0
129,0,7,20,2,63149296,0,0.0,0.0,7,0.0
129,0,7,20,3,63149297,0,0.0,0.0,7,0.0
129,0,7,20,4,63149298,0,0.0,0.0,7,0.0
129,0,7,20,5,63149299,0,0.0,0.0,7,0.0
129,0,7,20,6,63149300,0,0.0,0.0,7,0.0
129,0,7,20,7,0,0,0.0,0.0,7,0.0
129,0,7,20,8,0,0,0.0,0.0,7,0.0
129,0,7,20,9,0,0,0.0,0.0,7,0.0
129,0,7,20,10,0,0,0.0,0.0,7,0.0
129,0,7,20,11,0,0,0.0,0.0,7,0.0
129,0,7,20,12,0,0,0.0,0.0,7,0.0
129,0,7,20,13,0,0,0.0,0.0,7,0.0
129,0,7,20,14,0,0,0.0,0.0,7,0.0
129,0,7,20,15,0,0,0.0,0.0,7,0.0
129,0,7,21,0,999999996512464,0,0.0,0.0,7,0.0
129,0,7,22,0,63149001,-1286000,0.61071795241294,1.1889675195734564,7,1.1889675195734564
129,0,7,22,1,0,0,0.0,0.0,7,0.0
129,0,7,23,0,63148994,0,0.0,0.0,7,0.0
129,0,7,23,1,0,0,0.0,0.0,7,0.0
129,0,7,24,0,999999996512526,-354000,1.0263152134214395,0.9497667216322674,7,1.0263152134214395
129,0,7,25,0,63148998,0,0.0,0.0,7,0.0
129,0,7,25,1,0,0,0.0,0.0,7,0.0
129,0,7,26,0,999999996512481,-567000,0.6005706573752143,1.0804633445337115,7,1.0804633445337115
129,0,7,27,0,63149004,-627000,1.1398289565553714,0.9090949041094564,7,1.1398289565553714
129,0,7,27,1,0,0,0.0,0.0,7,0.0
129,0,7,28,0,63148995,93000,1.084374925031929,0.7477146566451406,7,1.084374925031929
129,0,7,28,1,0,0,0.0,0.0,7,0.0
129,0,7,29,0,999999996512458,0,0.0,0.0,7,0.0
129,0,7,30,0,999999996512459,-600000,0.6296907882619808,1.3573791625076532,7,1.3573791625076532
129,0,7,31,0,999999996512501,0,0.0,0.0,7,0.0
129,0,7,32,0,999999996512488,93000,3.033118397410633,3.3566027394257745,7,3.3566027394257745
129,0,7,33,0,63150118,0,0.0,0.0,7,0.0
129,0,7,33,1,0,0,0.0,0.0,7,0.0
129,0,7,34,0,999999996512457,-602000,0.7216845064249633,0.9171665798527254,7,0.9171665798527254
129,0,7,35,0,999999996512487,93000,2.188673382547611,2.057078536569096,7,2.188673382547611
129,0,7,36,0,999999996512500,0,0.0,0.0,7,0.0
129,0,7,37,0,999999996512460,0,0.0,0.0,7,0.0
